animal_id,name,group,project,experiment,syllable,frames_in_video,total_video_frames,total_frames_all_videos,percent_video_frames,percent_all_frames,tested_in_all_videos
136.2,Animal_136_2DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,4,135,11250,22867,1.2,2.4788075880758811,"Yes, all 82 manuscript-cohort videos"
136.3,Animal_136_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,4,79,11250,22867,0.70222222222222219,2.4788075880758811,"Yes, all 82 manuscript-cohort videos"
136.5,Animal_136_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,4,46,11250,22867,0.40888888888888891,2.4788075880758811,"Yes, all 82 manuscript-cohort videos"
137.3,Animal_137_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,4,88,11250,22867,0.78222222222222215,2.4788075880758811,"Yes, all 82 manuscript-cohort videos"
145.5,Animal_145_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,4,237,11250,22867,2.1066666666666669,2.4788075880758811,"Yes, all 82 manuscript-cohort videos"
146.6,Animal_146_6DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,4,521,11250,22867,4.6311111111111112,2.4788075880758811,"Yes, all 82 manuscript-cohort videos"
147.4,Animal_147_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,4,616,11250,22867,5.4755555555555553,2.4788075880758811,"Yes, all 82 manuscript-cohort videos"
152.3,Animal_152_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,4,438,11250,22867,3.893333333333334,2.4788075880758811,"Yes, all 82 manuscript-cohort videos"
152.5,Animal_152_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,4,119,11250,22867,1.0577777777777779,2.4788075880758811,"Yes, all 82 manuscript-cohort videos"
157.1,Animal_157_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,4,613,11250,22867,5.4488888888888889,2.4788075880758811,"Yes, all 82 manuscript-cohort videos"
157.4,Animal_157_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,4,516,11250,22867,4.5866666666666669,2.4788075880758811,"Yes, all 82 manuscript-cohort videos"
158.5,Animal_158_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,4,227,11250,22867,2.0177777777777779,2.4788075880758811,"Yes, all 82 manuscript-cohort videos"
161.1,Animal_161_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,4,140,11250,22867,1.244444444444444,2.4788075880758811,"Yes, all 82 manuscript-cohort videos"
161.3,Animal_161_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,4,300,11250,22867,2.666666666666667,2.4788075880758811,"Yes, all 82 manuscript-cohort videos"
123.1,Animal_123_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,4,331,11250,22867,2.9422222222222221,2.4788075880758811,"Yes, all 82 manuscript-cohort videos"
123.3,Animal_123_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,4,391,11250,22867,3.4755555555555548,2.4788075880758811,"Yes, all 82 manuscript-cohort videos"
128.4,Animal_128_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,4,27,11250,22867,0.24,2.4788075880758811,"Yes, all 82 manuscript-cohort videos"
133.3,Animal_133_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,4,45,11250,22867,0.4,2.4788075880758811,"Yes, all 82 manuscript-cohort videos"
134.2,Animal_134_2DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,4,271,11250,22867,2.4088888888888889,2.4788075880758811,"Yes, all 82 manuscript-cohort videos"
134.4,Animal_134_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,4,52,11250,22867,0.4622222222222222,2.4788075880758811,"Yes, all 82 manuscript-cohort videos"
144.3,Animal_144_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,4,94,11250,22867,0.8355555555555555,2.4788075880758811,"Yes, all 82 manuscript-cohort videos"
144.5,Animal_144_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,4,50,11250,22867,0.44444444444444442,2.4788075880758811,"Yes, all 82 manuscript-cohort videos"
148.4,Animal_148_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,4,200,11250,22867,1.7777777777777779,2.4788075880758811,"Yes, all 82 manuscript-cohort videos"
150.3,Animal_150_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,4,11,11250,22867,9.7777777777777769E-2,2.4788075880758811,"Yes, all 82 manuscript-cohort videos"
150.5,Animal_150_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,4,134,11250,22867,1.191111111111111,2.4788075880758811,"Yes, all 82 manuscript-cohort videos"
153.4,Animal_153_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,4,144,11250,22867,1.28,2.4788075880758811,"Yes, all 82 manuscript-cohort videos"
154.4,Animal_154_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,4,375,11250,22867,3.333333333333333,2.4788075880758811,"Yes, all 82 manuscript-cohort videos"
159.3,Animal_159_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,4,31,11250,22867,0.27555555555555561,2.4788075880758811,"Yes, all 82 manuscript-cohort videos"
159.4,Animal_159_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,4,81,11250,22867,0.72,2.4788075880758811,"Yes, all 82 manuscript-cohort videos"
159.5,Animal_159_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,4,65,11250,22867,0.57777777777777772,2.4788075880758811,"Yes, all 82 manuscript-cohort videos"
11.4,Animal 11_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,5,1088,11250,52333,9.6711111111111112,5.6729539295392959,"Yes, all 82 manuscript-cohort videos"
11.6,Animal 11_6DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,5,421,11250,52333,3.7422222222222219,5.6729539295392959,"Yes, all 82 manuscript-cohort videos"
34.4,Animal 34_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,5,921,11250,52333,8.1866666666666674,5.6729539295392959,"Yes, all 82 manuscript-cohort videos"
34.5,Animal 34_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,5,872,11250,52333,7.7511111111111113,5.6729539295392959,"Yes, all 82 manuscript-cohort videos"
40.4,Animal_40_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,5,845,11250,52333,7.5111111111111111,5.6729539295392959,"Yes, all 82 manuscript-cohort videos"
40.6,Animal_40_6DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,5,853,11250,52333,7.5822222222222218,5.6729539295392959,"Yes, all 82 manuscript-cohort videos"
41.4,Animal_41_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,5,658,11250,52333,5.8488888888888892,5.6729539295392959,"Yes, all 82 manuscript-cohort videos"
41.5,Animal_41_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,5,609,11250,52333,5.4133333333333331,5.6729539295392959,"Yes, all 82 manuscript-cohort videos"
41.6,Animal_41_6DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,5,726,11250,52333,6.4533333333333331,5.6729539295392959,"Yes, all 82 manuscript-cohort videos"
47.5,Animal_47_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,5,878,11250,52333,7.8044444444444441,5.6729539295392959,"Yes, all 82 manuscript-cohort videos"
5.4,Animal 5_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,5,271,11250,52333,2.4088888888888889,5.6729539295392959,"Yes, all 82 manuscript-cohort videos"
50.5,Animal_50_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,5,242,11250,52333,2.1511111111111112,5.6729539295392959,"Yes, all 82 manuscript-cohort videos"
53.5,Animal_53_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,5,659,11250,52333,5.8577777777777778,5.6729539295392959,"Yes, all 82 manuscript-cohort videos"
54.3,Animal_54_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,5,882,11250,52333,7.84,5.6729539295392959,"Yes, all 82 manuscript-cohort videos"
54.4,Animal_54_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,5,474,11250,52333,4.2133333333333338,5.6729539295392959,"Yes, all 82 manuscript-cohort videos"
54.6,Animal_54_6DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,5,1053,11250,52333,9.36,5.6729539295392959,"Yes, all 82 manuscript-cohort videos"
58.5,Animal_58_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,5,443,11250,52333,3.9377777777777769,5.6729539295392959,"Yes, all 82 manuscript-cohort videos"
62.1,Animal_62_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,5,931,11250,52333,8.275555555555556,5.6729539295392959,"Yes, all 82 manuscript-cohort videos"
62.2,Animal_62_2DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,5,685,11250,52333,6.0888888888888886,5.6729539295392959,"Yes, all 82 manuscript-cohort videos"
62.3,Animal_62_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,5,967,11250,52333,8.5955555555555545,5.6729539295392959,"Yes, all 82 manuscript-cohort videos"
62.4,Animal_62_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,5,570,11250,52333,5.0666666666666664,5.6729539295392959,"Yes, all 82 manuscript-cohort videos"
62.5,Animal_62_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,5,688,11250,52333,6.115555555555555,5.6729539295392959,"Yes, all 82 manuscript-cohort videos"
68.1,Animal_68_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,5,622,11250,52333,5.528888888888889,5.6729539295392959,"Yes, all 82 manuscript-cohort videos"
74.1,Animal_74_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,5,640,11250,52333,5.6888888888888891,5.6729539295392959,"Yes, all 82 manuscript-cohort videos"
80.3,Animal_80_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez and Krugers, 2024",1,5,1078,11250,52333,9.5822222222222226,5.6729539295392959,"Yes, all 82 manuscript-cohort videos"
15.4,Animal 15_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,5,340,11250,52333,3.0222222222222221,5.6729539295392959,"Yes, all 82 manuscript-cohort videos"
15.6,Animal 15_6DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,5,578,11250,52333,5.137777777777778,5.6729539295392959,"Yes, all 82 manuscript-cohort videos"
2.4,Animal 2_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,5,836,11250,52333,7.431111111111111,5.6729539295392959,"Yes, all 82 manuscript-cohort videos"
23.4,Animal 23_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,5,1406,11250,52333,12.497777777777779,5.6729539295392959,"Yes, all 82 manuscript-cohort videos"
25.1,Animal 25_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,5,567,11250,52333,5.04,5.6729539295392959,"Yes, all 82 manuscript-cohort videos"
26.4,Animal 26_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,5,554,11250,52333,4.9244444444444442,5.6729539295392959,"Yes, all 82 manuscript-cohort videos"
32.2,Animal 32_2DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,5,678,11250,52333,6.0266666666666673,5.6729539295392959,"Yes, all 82 manuscript-cohort videos"
32.4,Animal 32_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,5,218,11250,52333,1.937777777777778,5.6729539295392959,"Yes, all 82 manuscript-cohort videos"
43.3,Animal_43_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,5,946,11250,52333,8.4088888888888889,5.6729539295392959,"Yes, all 82 manuscript-cohort videos"
43.5,Animal_43_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,5,679,11250,52333,6.0355555555555558,5.6729539295392959,"Yes, all 82 manuscript-cohort videos"
49.5,Animal_49_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,5,652,11250,52333,5.7955555555555556,5.6729539295392959,"Yes, all 82 manuscript-cohort videos"
49.6,Animal_49_6DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,5,617,11250,52333,5.4844444444444447,5.6729539295392959,"Yes, all 82 manuscript-cohort videos"
55.3,Animal_55_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,5,929,11250,52333,8.2577777777777772,5.6729539295392959,"Yes, all 82 manuscript-cohort videos"
55.5,Animal_55_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,5,869,11250,52333,7.7244444444444449,5.6729539295392959,"Yes, all 82 manuscript-cohort videos"
56.3,Animal_56_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,5,910,11250,52333,8.0888888888888886,5.6729539295392959,"Yes, all 82 manuscript-cohort videos"
63.3,Animal_63_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,5,516,11250,52333,4.5866666666666669,5.6729539295392959,"Yes, all 82 manuscript-cohort videos"
69.1,Animal_69_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,5,966,11250,52333,8.586666666666666,5.6729539295392959,"Yes, all 82 manuscript-cohort videos"
69.2,Animal_69_2DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,5,889,11250,52333,7.9022222222222211,5.6729539295392959,"Yes, all 82 manuscript-cohort videos"
69.3,Animal_69_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,5,494,11250,52333,4.391111111111111,5.6729539295392959,"Yes, all 82 manuscript-cohort videos"
69.5,Animal_69_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,5,1098,11250,52333,9.76,5.6729539295392959,"Yes, all 82 manuscript-cohort videos"
73.1,Animal_73_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,5,187,11250,52333,1.662222222222222,5.6729539295392959,"Yes, all 82 manuscript-cohort videos"
73.4,Animal_73_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,5,461,11250,52333,4.097777777777778,5.6729539295392959,"Yes, all 82 manuscript-cohort videos"
75.1,Animal_75_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,5,728,11250,52333,6.471111111111111,5.6729539295392959,"Yes, all 82 manuscript-cohort videos"
88.2,Animal_88_2DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,5,339,11250,52333,3.0133333333333341,5.6729539295392959,"Yes, all 82 manuscript-cohort videos"
88.3,Animal_88_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez and Krugers, 2024",1,5,782,11250,52333,6.9511111111111106,5.6729539295392959,"Yes, all 82 manuscript-cohort videos"
129.1,Animal_129_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,5,59,11250,52333,0.52444444444444449,5.6729539295392959,"Yes, all 82 manuscript-cohort videos"
129.4,Animal_129_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,5,19,11250,52333,0.16888888888888889,5.6729539295392959,"Yes, all 82 manuscript-cohort videos"
136.2,Animal_136_2DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,5,44,11250,52333,0.39111111111111108,5.6729539295392959,"Yes, all 82 manuscript-cohort videos"
136.3,Animal_136_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,5,86,11250,52333,0.76444444444444437,5.6729539295392959,"Yes, all 82 manuscript-cohort videos"
136.5,Animal_136_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,5,55,11250,52333,0.48888888888888887,5.6729539295392959,"Yes, all 82 manuscript-cohort videos"
137.3,Animal_137_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,5,266,11250,52333,2.364444444444445,5.6729539295392959,"Yes, all 82 manuscript-cohort videos"
145.5,Animal_145_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,5,1472,11250,52333,13.084444444444451,5.6729539295392959,"Yes, all 82 manuscript-cohort videos"
146.6,Animal_146_6DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,5,1002,11250,52333,8.9066666666666663,5.6729539295392959,"Yes, all 82 manuscript-cohort videos"
147.4,Animal_147_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,5,1548,11250,52333,13.76,5.6729539295392959,"Yes, all 82 manuscript-cohort videos"
152.3,Animal_152_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,5,1151,11250,52333,10.23111111111111,5.6729539295392959,"Yes, all 82 manuscript-cohort videos"
152.5,Animal_152_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,5,1367,11250,52333,12.15111111111111,5.6729539295392959,"Yes, all 82 manuscript-cohort videos"
157.1,Animal_157_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,5,431,11250,52333,3.8311111111111109,5.6729539295392959,"Yes, all 82 manuscript-cohort videos"
157.4,Animal_157_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,5,788,11250,52333,7.0044444444444451,5.6729539295392959,"Yes, all 82 manuscript-cohort videos"
158.5,Animal_158_5DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,5,571,11250,52333,5.0755555555555549,5.6729539295392959,"Yes, all 82 manuscript-cohort videos"
161.1,Animal_161_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,5,583,11250,52333,5.1822222222222223,5.6729539295392959,"Yes, all 82 manuscript-cohort videos"
161.3,Animal_161_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,Control,"Sanguino-Gomez et al., 2024",3,5,629,11250,52333,5.5911111111111111,5.6729539295392959,"Yes, all 82 manuscript-cohort videos"
123.1,Animal_123_1DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,5,141,11250,52333,1.253333333333333,5.6729539295392959,"Yes, all 82 manuscript-cohort videos"
123.3,Animal_123_3DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,5,795,11250,52333,7.0666666666666673,5.6729539295392959,"Yes, all 82 manuscript-cohort videos"
128.4,Animal_128_4DLC_resnet50_Freezing_07-2020Sep29shuffle1_100000filtered,ELS,"Sanguino-Gomez et al., 2024",3,5,100,11250,52333,0.88888888888888884,5.6729539295392959,"Yes, all 82 manuscript-cohort videos"
