Animal,Condition,Time Bin,Syllable,Experiment,Percentage
32.2,ELS,180.0,23,1,1.6
32.2,ELS,180.0,27,1,9.466666666666667
32.2,ELS,180.0,31,1,0.4
32.2,ELS,180.0,34,1,3.733333333333334
32.2,ELS,180.0,111,1,10.133333333333333
32.2,ELS,210.0,0,1,4.266666666666667
32.2,ELS,210.0,1,1,34.13333333333333
32.2,ELS,210.0,2,1,2.666666666666667
32.2,ELS,210.0,3,1,12.133333333333333
32.2,ELS,210.0,4,1,1.866666666666667
32.2,ELS,210.0,6,1,15.066666666666666
32.2,ELS,210.0,8,1,1.866666666666667
32.2,ELS,210.0,11,1,1.0666666666666667
32.2,ELS,210.0,16,1,0.5333333333333333
32.2,ELS,210.0,17,1,4.666666666666667
32.2,ELS,210.0,22,1,2.2666666666666666
32.2,ELS,210.0,24,1,0.13333333333333333
32.2,ELS,210.0,25,1,1.4666666666666666
32.2,ELS,210.0,27,1,2.933333333333333
32.2,ELS,210.0,31,1,1.4666666666666666
32.2,ELS,210.0,34,1,3.5999999999999996
32.2,ELS,210.0,36,1,1.3333333333333335
32.2,ELS,210.0,37,1,6.133333333333333
32.2,ELS,210.0,39,1,1.4666666666666666
32.2,ELS,210.0,42,1,0.9333333333333335
32.2,ELS,240.0,0,1,13.733333333333334
32.2,ELS,240.0,1,1,16.0
32.2,ELS,240.0,3,1,1.4666666666666666
32.2,ELS,240.0,4,1,3.4666666666666663
32.2,ELS,240.0,5,1,12.533333333333333
32.2,ELS,240.0,6,1,13.066666666666665
32.2,ELS,240.0,7,1,4.266666666666667
32.2,ELS,240.0,8,1,2.1333333333333333
32.2,ELS,240.0,9,1,0.4
32.2,ELS,240.0,11,1,0.8
32.2,ELS,240.0,12,1,2.533333333333333
32.2,ELS,240.0,18,1,8.4
32.2,ELS,240.0,22,1,7.6
32.2,ELS,240.0,24,1,0.6666666666666667
32.2,ELS,240.0,31,1,2.933333333333333
32.2,ELS,240.0,32,1,0.9333333333333335
32.2,ELS,240.0,36,1,1.4666666666666666
32.2,ELS,240.0,39,1,2.0
32.2,ELS,240.0,111,1,5.6000000000000005
32.2,ELS,270.0,0,1,4.3999999999999995
32.2,ELS,270.0,1,1,58.8
32.2,ELS,270.0,2,1,8.4
32.2,ELS,270.0,3,1,8.133333333333333
32.2,ELS,270.0,5,1,1.4666666666666666
32.2,ELS,270.0,6,1,6.533333333333332
32.2,ELS,270.0,7,1,1.3333333333333335
32.2,ELS,270.0,20,1,2.8000000000000003
32.2,ELS,270.0,34,1,5.333333333333334
32.2,ELS,270.0,36,1,0.9333333333333335
32.2,ELS,270.0,39,1,1.866666666666667
32.2,ELS,300.0,0,1,18.0
32.2,ELS,300.0,1,1,12.0
32.2,ELS,300.0,2,1,0.4
32.2,ELS,300.0,3,1,10.666666666666668
32.2,ELS,300.0,4,1,17.599999999999998
32.2,ELS,300.0,5,1,0.26666666666666666
32.2,ELS,300.0,7,1,0.26666666666666666
32.2,ELS,300.0,9,1,1.866666666666667
32.2,ELS,300.0,13,1,6.0
32.2,ELS,300.0,18,1,10.666666666666668
32.2,ELS,300.0,20,1,0.9333333333333335
32.2,ELS,300.0,22,1,1.7333333333333332
32.2,ELS,300.0,24,1,6.266666666666667
32.2,ELS,300.0,28,1,5.466666666666667
32.2,ELS,300.0,32,1,2.0
32.2,ELS,300.0,34,1,0.5333333333333333
32.2,ELS,300.0,42,1,5.333333333333334
32.2,ELS,330.0,0,1,10.0
32.2,ELS,330.0,1,1,32.93333333333333
32.2,ELS,330.0,2,1,5.333333333333334
32.2,ELS,330.0,3,1,19.866666666666667
32.2,ELS,330.0,4,1,9.6
32.2,ELS,330.0,6,1,10.133333333333333
32.2,ELS,330.0,7,1,1.3333333333333335
32.2,ELS,330.0,8,1,1.4666666666666666
32.2,ELS,330.0,9,1,0.13333333333333333
32.2,ELS,330.0,13,1,6.666666666666667
32.2,ELS,330.0,22,1,1.3333333333333335
32.2,ELS,330.0,24,1,0.13333333333333333
32.2,ELS,330.0,25,1,0.6666666666666667
32.2,ELS,330.0,33,1,0.4
32.2,ELS,360.0,0,1,14.933333333333335
32.2,ELS,360.0,1,1,1.866666666666667
32.2,ELS,360.0,6,1,48.0
32.2,ELS,360.0,7,1,6.933333333333333
32.2,ELS,360.0,13,1,15.333333333333332
32.2,ELS,360.0,20,1,2.533333333333333
32.2,ELS,360.0,23,1,3.3333333333333335
32.2,ELS,360.0,26,1,4.266666666666667
32.2,ELS,360.0,29,1,0.5333333333333333
32.2,ELS,360.0,30,1,1.2
32.2,ELS,360.0,34,1,1.0666666666666667
32.2,ELS,390.0,0,1,30.0
32.2,ELS,390.0,1,1,20.4
32.2,ELS,390.0,3,1,1.7333333333333332
32.2,ELS,390.0,4,1,1.6
32.2,ELS,390.0,6,1,18.53333333333333
32.2,ELS,390.0,13,1,25.2
32.2,ELS,390.0,16,1,0.4
32.2,ELS,390.0,30,1,0.13333333333333333
32.2,ELS,390.0,111,1,2.0
32.2,ELS,420.0,0,1,27.200000000000003
32.2,ELS,420.0,1,1,38.93333333333333
32.2,ELS,420.0,3,1,5.6000000000000005
32.2,ELS,420.0,6,1,4.666666666666667
32.2,ELS,420.0,7,1,1.2
32.2,ELS,420.0,10,1,0.5333333333333333
32.2,ELS,420.0,13,1,21.866666666666667
32.4,ELS,0.0,1,1,16.666666666666664
32.4,ELS,0.0,2,1,28.000000000000004
32.4,ELS,0.0,3,1,5.6000000000000005
32.4,ELS,0.0,4,1,4.533333333333333
32.4,ELS,0.0,5,1,1.2
32.4,ELS,0.0,6,1,3.5999999999999996
32.4,ELS,0.0,7,1,7.6
32.4,ELS,0.0,8,1,0.9333333333333335
32.4,ELS,0.0,9,1,0.6666666666666667
32.4,ELS,0.0,12,1,0.26666666666666666
32.4,ELS,0.0,16,1,0.26666666666666666
32.4,ELS,0.0,17,1,4.533333333333333
32.4,ELS,0.0,24,1,0.13333333333333333
32.4,ELS,0.0,27,1,7.066666666666667
32.4,ELS,0.0,28,1,8.133333333333333
32.4,ELS,0.0,29,1,1.3333333333333335
32.4,ELS,0.0,31,1,2.933333333333333
32.4,ELS,0.0,36,1,1.0666666666666667
32.4,ELS,0.0,39,1,2.2666666666666666
32.4,ELS,0.0,111,1,3.2
32.4,ELS,30.0,1,1,33.06666666666666
32.4,ELS,30.0,2,1,22.0
32.4,ELS,30.0,4,1,1.4666666666666666
32.4,ELS,30.0,5,1,3.2
32.4,ELS,30.0,7,1,3.3333333333333335
32.4,ELS,30.0,8,1,0.13333333333333333
32.4,ELS,30.0,9,1,1.0666666666666667
32.4,ELS,30.0,10,1,2.0
32.4,ELS,30.0,16,1,0.6666666666666667
32.4,ELS,30.0,21,1,4.266666666666667
32.4,ELS,30.0,22,1,1.0666666666666667
32.4,ELS,30.0,23,1,0.4
32.4,ELS,30.0,31,1,2.1333333333333333
32.4,ELS,30.0,35,1,1.2
32.4,ELS,30.0,36,1,0.4
32.4,ELS,30.0,37,1,12.133333333333333
32.4,ELS,30.0,59,1,0.6666666666666667
32.4,ELS,30.0,111,1,10.8
32.4,ELS,60.0,1,1,9.466666666666667
32.4,ELS,60.0,2,1,20.666666666666668
32.4,ELS,60.0,3,1,12.933333333333334
32.4,ELS,60.0,6,1,5.6000000000000005
32.4,ELS,60.0,7,1,7.333333333333333
32.4,ELS,60.0,9,1,0.6666666666666667
32.4,ELS,60.0,13,1,19.066666666666666
32.4,ELS,60.0,17,1,2.8000000000000003
32.4,ELS,60.0,18,1,9.733333333333333
32.4,ELS,60.0,27,1,7.066666666666667
32.4,ELS,60.0,34,1,0.5333333333333333
32.4,ELS,60.0,111,1,4.133333333333333
32.4,ELS,90.0,0,1,3.733333333333334
32.4,ELS,90.0,1,1,16.933333333333334
32.4,ELS,90.0,2,1,11.333333333333332
32.4,ELS,90.0,3,1,10.133333333333333
32.4,ELS,90.0,5,1,5.6000000000000005
32.4,ELS,90.0,6,1,12.533333333333333
32.4,ELS,90.0,7,1,2.1333333333333333
32.4,ELS,90.0,10,1,1.0666666666666667
32.4,ELS,90.0,12,1,3.733333333333334
32.4,ELS,90.0,13,1,3.8666666666666667
32.4,ELS,90.0,14,1,0.9333333333333335
32.4,ELS,90.0,17,1,1.3333333333333335
32.4,ELS,90.0,20,1,3.4666666666666663
32.4,ELS,90.0,27,1,12.8
32.4,ELS,90.0,37,1,10.4
32.4,ELS,120.0,1,1,44.4
32.4,ELS,120.0,2,1,2.4
32.4,ELS,120.0,3,1,6.4
32.4,ELS,120.0,5,1,2.8000000000000003
32.4,ELS,120.0,7,1,0.8
32.4,ELS,120.0,10,1,0.9333333333333335
32.4,ELS,120.0,11,1,1.7333333333333332
32.4,ELS,120.0,21,1,0.5333333333333333
32.4,ELS,120.0,27,1,21.866666666666667
32.4,ELS,120.0,37,1,18.133333333333333
32.4,ELS,150.0,1,1,11.066666666666666
32.4,ELS,150.0,2,1,7.199999999999999
32.4,ELS,150.0,3,1,16.933333333333334
32.4,ELS,150.0,4,1,0.4
32.4,ELS,150.0,5,1,1.4666666666666666
32.4,ELS,150.0,6,1,23.733333333333334
32.4,ELS,150.0,7,1,4.133333333333333
32.4,ELS,150.0,10,1,0.4
32.4,ELS,150.0,12,1,0.9333333333333335
32.4,ELS,150.0,24,1,1.0666666666666667
32.4,ELS,150.0,32,1,8.799999999999999
32.4,ELS,150.0,37,1,18.0
32.4,ELS,150.0,111,1,5.866666666666666
32.4,ELS,180.0,0,1,2.8000000000000003
32.4,ELS,180.0,1,1,25.333333333333336
32.4,ELS,180.0,2,1,14.399999999999999
32.4,ELS,180.0,3,1,20.0
32.4,ELS,180.0,4,1,0.13333333333333333
32.4,ELS,180.0,6,1,11.200000000000001
32.4,ELS,180.0,7,1,4.133333333333333
32.4,ELS,180.0,8,1,1.4666666666666666
32.4,ELS,180.0,17,1,1.4666666666666666
32.4,ELS,180.0,20,1,3.4666666666666663
32.4,ELS,180.0,21,1,0.26666666666666666
32.4,ELS,180.0,27,1,7.466666666666668
32.4,ELS,180.0,32,1,2.0
32.4,ELS,180.0,34,1,0.6666666666666667
32.4,ELS,180.0,35,1,1.866666666666667
32.4,ELS,180.0,36,1,1.2
32.4,ELS,180.0,39,1,0.8
32.4,ELS,180.0,47,1,0.5333333333333333
32.4,ELS,180.0,68,1,0.8
32.4,ELS,210.0,0,1,17.599999999999998
32.4,ELS,210.0,1,1,14.266666666666666
32.4,ELS,210.0,3,1,25.6
32.4,ELS,210.0,4,1,16.666666666666664
32.4,ELS,210.0,7,1,1.0666666666666667
32.4,ELS,210.0,8,1,0.4
32.4,ELS,210.0,17,1,1.3333333333333335
32.4,ELS,210.0,21,1,1.0666666666666667
32.4,ELS,210.0,22,1,1.2
32.4,ELS,210.0,24,1,0.6666666666666667
32.4,ELS,210.0,27,1,5.466666666666667
32.4,ELS,210.0,28,1,7.199999999999999
32.4,ELS,210.0,35,1,0.6666666666666667
32.4,ELS,210.0,37,1,3.4666666666666663
32.4,ELS,210.0,38,1,2.4
32.4,ELS,210.0,44,1,0.9333333333333335
32.4,ELS,240.0,0,1,20.533333333333335
32.4,ELS,240.0,1,1,24.0
32.4,ELS,240.0,2,1,1.2
32.4,ELS,240.0,3,1,6.800000000000001
32.4,ELS,240.0,4,1,19.066666666666666
32.4,ELS,240.0,5,1,2.666666666666667
32.4,ELS,240.0,6,1,0.8
32.4,ELS,240.0,8,1,2.933333333333333
32.4,ELS,240.0,9,1,1.4666666666666666
32.4,ELS,240.0,12,1,0.6666666666666667
32.4,ELS,240.0,13,1,6.266666666666667
32.4,ELS,240.0,21,1,0.13333333333333333
32.4,ELS,240.0,22,1,3.2
32.4,ELS,240.0,24,1,0.5333333333333333
32.4,ELS,240.0,31,1,0.6666666666666667
32.4,ELS,240.0,32,1,7.333333333333333
32.4,ELS,240.0,37,1,1.7333333333333332
32.4,ELS,270.0,0,1,3.4666666666666663
32.4,ELS,270.0,1,1,22.0
32.4,ELS,270.0,2,1,4.533333333333333
32.4,ELS,270.0,3,1,35.86666666666667
32.4,ELS,270.0,5,1,6.666666666666667
32.4,ELS,270.0,8,1,0.5333333333333333
32.4,ELS,270.0,11,1,0.9333333333333335
32.4,ELS,270.0,13,1,1.7333333333333332
32.4,ELS,270.0,16,1,1.2
32.4,ELS,270.0,23,1,1.2
32.4,ELS,270.0,30,1,3.0666666666666664
32.4,ELS,270.0,37,1,18.8
32.4,ELS,300.0,0,1,19.466666666666665
32.4,ELS,300.0,1,1,53.86666666666666
32.4,ELS,300.0,3,1,2.533333333333333
32.4,ELS,300.0,7,1,0.26666666666666666
32.4,ELS,300.0,8,1,0.5333333333333333
32.4,ELS,300.0,13,1,8.799999999999999
32.4,ELS,300.0,25,1,1.2
32.4,ELS,300.0,37,1,13.333333333333334
32.4,ELS,330.0,0,1,49.733333333333334
32.4,ELS,330.0,1,1,27.200000000000003
32.4,ELS,330.0,3,1,1.7333333333333332
32.4,ELS,330.0,7,1,3.4666666666666663
32.4,ELS,330.0,37,1,17.866666666666667
32.4,ELS,360.0,0,1,3.8666666666666667
32.4,ELS,360.0,1,1,42.93333333333334
32.4,ELS,360.0,2,1,4.0
32.4,ELS,360.0,3,1,13.600000000000001
32.4,ELS,360.0,6,1,10.533333333333333
32.4,ELS,360.0,7,1,1.6
32.4,ELS,360.0,9,1,3.5999999999999996
32.4,ELS,360.0,11,1,0.26666666666666666
32.4,ELS,360.0,13,1,11.466666666666667
32.4,ELS,360.0,19,1,0.5333333333333333
32.4,ELS,360.0,28,1,7.333333333333333
32.4,ELS,360.0,29,1,0.26666666666666666
32.4,ELS,390.0,0,1,1.2
32.4,ELS,390.0,1,1,26.266666666666666
32.4,ELS,390.0,3,1,24.0
32.4,ELS,390.0,4,1,12.0
32.4,ELS,390.0,5,1,3.5999999999999996
32.4,ELS,390.0,6,1,2.8000000000000003
32.4,ELS,390.0,8,1,0.6666666666666667
32.4,ELS,390.0,10,1,0.6666666666666667
32.4,ELS,390.0,11,1,2.533333333333333
32.4,ELS,390.0,13,1,13.600000000000001
32.4,ELS,390.0,15,1,0.4
32.4,ELS,390.0,19,1,1.0666666666666667
32.4,ELS,390.0,23,1,2.1333333333333333
32.4,ELS,390.0,24,1,0.26666666666666666
32.4,ELS,390.0,31,1,4.3999999999999995
32.4,ELS,390.0,39,1,0.4
32.4,ELS,390.0,48,1,3.0666666666666664
32.4,ELS,390.0,50,1,0.9333333333333335
32.4,ELS,420.0,0,1,11.466666666666667
32.4,ELS,420.0,1,1,23.333333333333332
32.4,ELS,420.0,2,1,3.2
32.4,ELS,420.0,3,1,15.466666666666667
32.4,ELS,420.0,4,1,19.466666666666665
32.4,ELS,420.0,5,1,0.4
32.4,ELS,420.0,6,1,10.4
32.4,ELS,420.0,8,1,0.6666666666666667
32.4,ELS,420.0,11,1,0.4
32.4,ELS,420.0,12,1,1.0666666666666667
32.4,ELS,420.0,13,1,8.0
32.4,ELS,420.0,20,1,1.866666666666667
32.4,ELS,420.0,22,1,1.866666666666667
32.4,ELS,420.0,24,1,0.13333333333333333
32.4,ELS,420.0,33,1,0.4
32.4,ELS,420.0,38,1,1.3333333333333335
32.4,ELS,420.0,57,1,0.5333333333333333
34.4,Control,0.0,1,1,20.133333333333333
34.4,Control,0.0,2,1,32.93333333333333
34.4,Control,0.0,5,1,11.466666666666667
34.4,Control,0.0,6,1,18.8
34.4,Control,0.0,10,1,2.666666666666667
34.4,Control,0.0,12,1,2.1333333333333333
34.4,Control,0.0,14,1,2.1333333333333333
34.4,Control,0.0,16,1,0.8
34.4,Control,0.0,17,1,1.3333333333333335
34.4,Control,0.0,25,1,1.7333333333333332
34.4,Control,0.0,111,1,5.866666666666666
34.4,Control,30.0,0,1,9.6
34.4,Control,30.0,1,1,17.466666666666665
34.4,Control,30.0,2,1,26.666666666666668
34.4,Control,30.0,3,1,8.4
34.4,Control,30.0,5,1,11.866666666666667
34.4,Control,30.0,6,1,5.466666666666667
34.4,Control,30.0,10,1,4.933333333333334
34.4,Control,30.0,11,1,0.4
34.4,Control,30.0,12,1,1.4666666666666666
34.4,Control,30.0,14,1,4.0
34.4,Control,30.0,16,1,1.866666666666667
34.4,Control,30.0,17,1,0.9333333333333335
34.4,Control,30.0,111,1,6.933333333333333
34.4,Control,60.0,1,1,25.733333333333334
34.4,Control,60.0,2,1,8.0
34.4,Control,60.0,3,1,13.466666666666665
34.4,Control,60.0,5,1,20.8
34.4,Control,60.0,6,1,7.066666666666667
34.4,Control,60.0,7,1,1.866666666666667
34.4,Control,60.0,9,1,1.4666666666666666
34.4,Control,60.0,11,1,1.866666666666667
34.4,Control,60.0,12,1,1.2
34.4,Control,60.0,14,1,5.6000000000000005
34.4,Control,60.0,15,1,4.533333333333333
34.4,Control,60.0,111,1,8.4
34.4,Control,90.0,0,1,0.26666666666666666
34.4,Control,90.0,1,1,14.133333333333335
34.4,Control,90.0,2,1,18.8
34.4,Control,90.0,3,1,12.133333333333333
34.4,Control,90.0,5,1,24.666666666666668
34.4,Control,90.0,10,1,1.4666666666666666
34.4,Control,90.0,11,1,4.3999999999999995
34.4,Control,90.0,14,1,14.933333333333335
34.4,Control,90.0,111,1,9.2
34.4,Control,120.0,1,1,13.466666666666665
34.4,Control,120.0,2,1,18.53333333333333
34.4,Control,120.0,4,1,0.9333333333333335
34.4,Control,120.0,5,1,6.933333333333333
34.4,Control,120.0,7,1,4.933333333333334
34.4,Control,120.0,9,1,0.8
34.4,Control,120.0,10,1,9.6
34.4,Control,120.0,11,1,2.666666666666667
34.4,Control,120.0,12,1,0.4
34.4,Control,120.0,14,1,7.466666666666668
34.4,Control,120.0,16,1,2.666666666666667
34.4,Control,120.0,19,1,4.133333333333333
34.4,Control,120.0,21,1,2.666666666666667
34.4,Control,120.0,27,1,3.4666666666666663
34.4,Control,120.0,37,1,4.8
34.4,Control,120.0,111,1,16.53333333333333
34.4,Control,150.0,1,1,29.2
34.4,Control,150.0,2,1,14.266666666666666
34.4,Control,150.0,4,1,0.26666666666666666
34.4,Control,150.0,5,1,3.8666666666666667
34.4,Control,150.0,7,1,9.866666666666667
34.4,Control,150.0,8,1,1.6
34.4,Control,150.0,10,1,4.533333333333333
34.4,Control,150.0,11,1,10.666666666666668
34.4,Control,150.0,14,1,11.333333333333332
34.4,Control,150.0,15,1,3.5999999999999996
34.4,Control,150.0,16,1,3.0666666666666664
34.4,Control,150.0,19,1,1.3333333333333335
34.4,Control,150.0,111,1,6.4
34.4,Control,180.0,0,1,12.133333333333333
34.4,Control,180.0,1,1,11.200000000000001
34.4,Control,180.0,2,1,18.53333333333333
34.4,Control,180.0,3,1,11.200000000000001
34.4,Control,180.0,7,1,1.0666666666666667
34.4,Control,180.0,8,1,0.13333333333333333
34.4,Control,180.0,10,1,9.733333333333333
34.4,Control,180.0,14,1,5.866666666666666
34.4,Control,180.0,16,1,2.2666666666666666
34.4,Control,180.0,21,1,2.8000000000000003
34.4,Control,180.0,23,1,0.26666666666666666
34.4,Control,180.0,25,1,11.466666666666667
34.4,Control,180.0,30,1,2.0
34.4,Control,180.0,111,1,11.333333333333332
34.4,Control,210.0,1,1,35.06666666666667
34.4,Control,210.0,2,1,10.533333333333333
34.4,Control,210.0,3,1,16.8
34.4,Control,210.0,5,1,7.066666666666667
34.4,Control,210.0,6,1,12.266666666666666
34.4,Control,210.0,7,1,3.5999999999999996
34.4,Control,210.0,9,1,0.13333333333333333
34.4,Control,210.0,10,1,3.4666666666666663
34.4,Control,210.0,12,1,2.666666666666667
34.4,Control,210.0,15,1,0.8
34.4,Control,210.0,17,1,1.6
34.4,Control,210.0,21,1,0.6666666666666667
34.4,Control,210.0,26,1,5.333333333333334
34.4,Control,240.0,1,1,26.93333333333333
34.4,Control,240.0,2,1,11.333333333333332
34.4,Control,240.0,5,1,0.6666666666666667
34.4,Control,240.0,7,1,4.0
34.4,Control,240.0,10,1,14.133333333333335
34.4,Control,240.0,11,1,3.5999999999999996
34.4,Control,240.0,12,1,1.2
34.4,Control,240.0,13,1,10.133333333333333
34.4,Control,240.0,17,1,0.4
34.4,Control,240.0,25,1,9.333333333333334
34.4,Control,240.0,111,1,18.266666666666666
34.4,Control,270.0,0,1,7.866666666666666
34.4,Control,270.0,1,1,42.13333333333333
34.4,Control,270.0,2,1,10.8
34.4,Control,270.0,5,1,7.733333333333333
34.4,Control,270.0,6,1,4.0
34.4,Control,270.0,7,1,2.0
34.4,Control,270.0,9,1,0.8
34.4,Control,270.0,10,1,3.0666666666666664
34.4,Control,270.0,11,1,2.1333333333333333
34.4,Control,270.0,13,1,2.4
34.4,Control,270.0,14,1,3.0666666666666664
34.4,Control,270.0,15,1,2.1333333333333333
34.4,Control,270.0,16,1,1.2
34.4,Control,270.0,17,1,2.4
34.4,Control,270.0,20,1,5.066666666666666
34.4,Control,270.0,23,1,0.8
34.4,Control,270.0,34,1,2.4
34.4,Control,300.0,0,1,15.066666666666666
34.4,Control,300.0,1,1,33.2
34.4,Control,300.0,3,1,24.8
34.4,Control,300.0,4,1,2.533333333333333
34.4,Control,300.0,5,1,6.4
34.4,Control,300.0,6,1,3.3333333333333335
34.4,Control,300.0,8,1,0.6666666666666667
34.4,Control,300.0,9,1,1.2
34.4,Control,300.0,10,1,0.13333333333333333
34.4,Control,300.0,17,1,2.1333333333333333
34.4,Control,300.0,20,1,1.4666666666666666
34.4,Control,300.0,38,1,2.1333333333333333
34.4,Control,300.0,44,1,6.933333333333333
34.4,Control,330.0,0,1,7.866666666666666
34.4,Control,330.0,1,1,48.66666666666667
34.4,Control,330.0,3,1,15.2
34.4,Control,330.0,5,1,5.866666666666666
34.4,Control,330.0,6,1,2.1333333333333333
34.4,Control,330.0,7,1,0.8
34.4,Control,330.0,10,1,3.2
34.4,Control,330.0,14,1,2.933333333333333
34.4,Control,330.0,16,1,3.2
34.4,Control,330.0,19,1,1.2
34.4,Control,330.0,111,1,8.933333333333334
34.4,Control,360.0,0,1,6.666666666666667
34.4,Control,360.0,1,1,15.066666666666666
34.4,Control,360.0,2,1,10.133333333333333
34.4,Control,360.0,3,1,4.133333333333333
34.4,Control,360.0,4,1,5.6000000000000005
34.4,Control,360.0,5,1,6.933333333333333
34.4,Control,360.0,7,1,0.5333333333333333
34.4,Control,360.0,10,1,0.13333333333333333
34.4,Control,360.0,13,1,3.2
34.4,Control,360.0,17,1,8.0
34.4,Control,360.0,18,1,22.53333333333333
34.4,Control,360.0,19,1,0.8
34.4,Control,360.0,23,1,0.5333333333333333
34.4,Control,360.0,24,1,0.13333333333333333
34.4,Control,360.0,30,1,1.866666666666667
34.4,Control,360.0,34,1,1.7333333333333332
34.4,Control,360.0,35,1,1.3333333333333335
34.4,Control,360.0,42,1,0.9333333333333335
34.4,Control,360.0,44,1,9.733333333333333
34.4,Control,390.0,0,1,25.866666666666667
34.4,Control,390.0,1,1,13.200000000000001
34.4,Control,390.0,2,1,7.066666666666667
34.4,Control,390.0,3,1,6.4
34.4,Control,390.0,4,1,7.066666666666667
34.4,Control,390.0,6,1,15.866666666666667
34.4,Control,390.0,10,1,1.866666666666667
34.4,Control,390.0,11,1,0.13333333333333333
34.4,Control,390.0,13,1,16.266666666666666
34.4,Control,390.0,19,1,2.533333333333333
34.4,Control,390.0,32,1,0.4
34.4,Control,390.0,69,1,0.6666666666666667
34.4,Control,390.0,81,1,2.666666666666667
34.4,Control,420.0,0,1,25.466666666666665
34.4,Control,420.0,1,1,40.8
34.4,Control,420.0,2,1,4.8
34.4,Control,420.0,4,1,10.933333333333334
34.4,Control,420.0,5,1,8.533333333333333
34.4,Control,420.0,8,1,1.866666666666667
34.4,Control,420.0,10,1,3.5999999999999996
34.4,Control,420.0,13,1,1.7333333333333332
34.4,Control,420.0,24,1,0.4
34.4,Control,420.0,33,1,1.866666666666667
34.5,Control,0.0,0,1,1.2
34.5,Control,0.0,2,1,50.8
34.5,Control,0.0,3,1,13.866666666666665
34.5,Control,0.0,4,1,0.9333333333333335
34.5,Control,0.0,5,1,9.2
34.5,Control,0.0,6,1,1.2
34.5,Control,0.0,10,1,7.733333333333333
34.5,Control,0.0,11,1,5.6000000000000005
34.5,Control,0.0,14,1,2.2666666666666666
34.5,Control,0.0,15,1,1.6
34.5,Control,0.0,16,1,0.4
34.5,Control,0.0,21,1,0.8
34.5,Control,0.0,25,1,4.3999999999999995
34.5,Control,30.0,1,1,6.0
34.5,Control,30.0,2,1,34.0
34.5,Control,30.0,3,1,5.2
34.5,Control,30.0,5,1,7.733333333333333
34.5,Control,30.0,9,1,1.7333333333333332
34.5,Control,30.0,10,1,3.0666666666666664
34.5,Control,30.0,14,1,19.066666666666666
34.5,Control,30.0,16,1,6.666666666666667
34.5,Control,30.0,17,1,3.3333333333333335
34.5,Control,30.0,21,1,0.9333333333333335
34.5,Control,30.0,25,1,4.266666666666667
34.5,Control,30.0,29,1,0.26666666666666666
34.5,Control,30.0,111,1,7.733333333333333
34.5,Control,60.0,2,1,38.53333333333334
34.5,Control,60.0,5,1,5.2
34.5,Control,60.0,9,1,1.6
34.5,Control,60.0,10,1,6.800000000000001
34.5,Control,60.0,11,1,5.733333333333333
34.5,Control,60.0,12,1,2.2666666666666666
34.5,Control,60.0,14,1,6.4
34.5,Control,60.0,15,1,1.6
34.5,Control,60.0,16,1,14.133333333333335
34.5,Control,60.0,19,1,3.2
34.5,Control,60.0,25,1,7.333333333333333
34.5,Control,60.0,111,1,7.199999999999999
34.5,Control,90.0,1,1,2.0
34.5,Control,90.0,2,1,15.6
34.5,Control,90.0,3,1,8.0
34.5,Control,90.0,7,1,2.8000000000000003
34.5,Control,90.0,9,1,1.2
34.5,Control,90.0,10,1,7.066666666666667
34.5,Control,90.0,11,1,1.3333333333333335
34.5,Control,90.0,12,1,1.7333333333333332
34.5,Control,90.0,14,1,6.133333333333333
34.5,Control,90.0,15,1,1.3333333333333335
34.5,Control,90.0,16,1,17.066666666666666
34.5,Control,90.0,17,1,3.0666666666666664
34.5,Control,90.0,19,1,6.4
34.5,Control,90.0,25,1,2.533333333333333
34.5,Control,90.0,29,1,0.9333333333333335
34.5,Control,90.0,30,1,0.26666666666666666
34.5,Control,90.0,111,1,22.53333333333333
34.5,Control,120.0,0,1,3.3333333333333335
34.5,Control,120.0,1,1,10.266666666666667
34.5,Control,120.0,2,1,8.266666666666666
34.5,Control,120.0,3,1,2.533333333333333
34.5,Control,120.0,4,1,2.4
34.5,Control,120.0,5,1,1.7333333333333332
34.5,Control,120.0,8,1,0.26666666666666666
34.5,Control,120.0,9,1,1.6
34.5,Control,120.0,10,1,16.400000000000002
34.5,Control,120.0,11,1,5.333333333333334
34.5,Control,120.0,12,1,0.9333333333333335
34.5,Control,120.0,14,1,4.0
34.5,Control,120.0,16,1,4.3999999999999995
34.5,Control,120.0,17,1,1.7333333333333332
34.5,Control,120.0,19,1,1.2
34.5,Control,120.0,21,1,1.866666666666667
34.5,Control,120.0,23,1,0.8
34.5,Control,120.0,25,1,1.0666666666666667
34.5,Control,120.0,27,1,6.4
34.5,Control,120.0,29,1,1.2
34.5,Control,120.0,30,1,1.2
34.5,Control,120.0,34,1,0.13333333333333333
34.5,Control,120.0,38,1,1.6
34.5,Control,120.0,111,1,21.333333333333336
34.5,Control,150.0,0,1,0.8
34.5,Control,150.0,1,1,4.533333333333333
34.5,Control,150.0,2,1,28.000000000000004
34.5,Control,150.0,4,1,2.1333333333333333
34.5,Control,150.0,5,1,4.533333333333333
34.5,Control,150.0,9,1,2.666666666666667
34.5,Control,150.0,10,1,14.666666666666666
34.5,Control,150.0,11,1,6.4
34.5,Control,150.0,12,1,1.0666666666666667
34.5,Control,150.0,14,1,13.066666666666665
34.5,Control,150.0,16,1,9.2
34.5,Control,150.0,19,1,4.666666666666667
34.5,Control,150.0,25,1,0.26666666666666666
