behavior,rank,feature,mean_abs_shap
Climbing,487,B3L_y_t-5,0.0035135559737682343
Climbing,488,dist_B3R_H2L,0.0035037517081946135
Climbing,489,H2R_velocity_roll_mean,0.0034963316284120083
Climbing,490,H1L_y,0.003481565974652767
Climbing,491,dist_B2L_H1R_roll_sum,0.003464006120339036
Climbing,492,dist_H1L_H1R_roll_sum,0.003462330438196659
Climbing,493,B1L_x_roll_std,0.00342021812684834
Climbing,494,dist_B2L_H1L,0.0033005268778651953
Climbing,495,dist_B1L_S2_roll_sum,0.003276231000199914
Climbing,496,global_body_angle_roll_mean,0.0032667021732777357
Climbing,497,nose_y,0.0032598250545561314
Climbing,498,dist_H2R_tail_roll_std,0.0032449718564748764
Climbing,499,H1L_velocity,0.0032294983975589275
Climbing,500,nose_x_t-3,0.0032105478458106518
Climbing,501,global_body_angular_velocity_t-1,0.003136981977149844
Climbing,502,dist_nose_tail_roll_mean,0.003135492792353034
Climbing,503,B1L_y_t-4,0.003122430993244052
Climbing,504,dist_B2L_B3R_roll_sum,0.0030677844770252705
Climbing,505,B3L_x_roll_mean,0.0030282465741038322
Climbing,506,dist_B2R_H1R_roll_mean,0.00302686239592731
Climbing,507,centroid_velocity_roll_std,0.0030115051195025444
Climbing,508,dist_B1R_S2_roll_mean,0.003006010316312313
Climbing,509,dist_B2R_H1R,0.00300280237570405
Climbing,510,B1R_x_t-4,0.0029896311461925507
Climbing,511,centroid_y,0.002959819743409753
Climbing,512,global_body_angular_velocity_t-2,0.002927459077909589
Climbing,513,H1R_x_t-2,0.00289699318818748
Climbing,514,B3R_x_t-2,0.002855221973732114
Climbing,515,dist_H1R_tail_roll_mean,0.0028494701255112886
Climbing,516,nose_y_roll_mean,0.0027813147753477097
Climbing,517,dist_B3L_nose_roll_mean,0.0027581218164414167
Climbing,518,B1R_x_t-3,0.002685858402401209
Climbing,519,H1R_velocity,0.0026786469388753176
Climbing,520,orientation_angle_t-4,0.0026637823320925236
Climbing,521,dist_B2R_H2L_roll_mean,0.0026600765995681286
Climbing,522,H2L_x_roll_mean,0.002653994830325246
Climbing,523,dist_H2R_S2_roll_sum,0.0026464960537850857
Climbing,524,B3L_x_roll_std,0.0026445079129189253
Climbing,525,B3R_y_t-3,0.002637025900185108
Climbing,526,global_body_angular_velocity_roll_sum,0.0026339602191001177
Climbing,527,B2L_velocity_roll_std,0.002630318747833371
Climbing,528,dist_nose_tail_roll_sum,0.0026170259807258844
Climbing,529,dist_S2_tail_roll_std,0.0025825065094977617
Climbing,530,dist_B1R_nose_roll_mean,0.002579612424597144
Climbing,531,dist_H2R_tail,0.002561656991019845
Climbing,532,H1R_x_t-5,0.00250632525421679
Climbing,533,dist_H2R_tail_roll_mean,0.00248895725235343
Climbing,534,B2R_y_t-5,0.0024878338444978
Climbing,535,orientation_angle_t-2,0.0024799415841698647
Climbing,536,B2L_y_roll_mean,0.0024539490696042776
Climbing,537,B1L_y_t-1,0.0024347270373255014
Climbing,538,H1R_y_t-5,0.0024233520962297916
Climbing,539,dist_B2R_nose_roll_mean,0.002420282457023859
Climbing,540,dist_H1L_S2_roll_std,0.0024147166404873133
Climbing,541,nose_x_t-4,0.0024123615585267544
Climbing,542,dist_B2L_S1_roll_sum,0.0023660697042942047
Climbing,543,H2R_x_t-2,0.002341942861676216
Climbing,544,nose_velocity_roll_std,0.002340393839403987
Climbing,545,tail_y_t-5,0.0023346252273768187
Climbing,546,global_body_angular_velocity_roll_std,0.00233133090659976
Climbing,547,B3L_x_t-5,0.002330982591956854
Climbing,548,H1L_y_t-2,0.0023228900972753763
Climbing,549,B2L_velocity_roll_mean,0.0022983415983617306
Climbing,550,B2L_velocity,0.0022823887411504984
Climbing,551,dist_H2L_S1_roll_mean,0.002237211214378476
Climbing,552,tail_x_t-5,0.0022327532060444355
Climbing,553,H2R_y_t-1,0.0022234690841287374
Climbing,554,H1R_x_t-4,0.0022043539211153984
Climbing,555,tail_y_t-3,0.002197851659730077
Climbing,556,H1R_y_t-4,0.002183771226555109
Climbing,557,dist_B3R_H1L_roll_mean,0.0021329752635210752
Climbing,558,nose_y_t-2,0.0021323855035007
Climbing,559,B3R_y_t-2,0.0021061738952994347
Climbing,560,S2_y_t-5,0.0020968925673514605
Climbing,561,dist_H2R_S1_roll_sum,0.002096381038427353
Climbing,562,global_body_angle_t-1,0.002094097901135683
Climbing,563,B2L_y_t-4,0.002081560902297497
Climbing,564,dist_B1R_tail_roll_mean,0.00206500431522727
Climbing,565,dist_B3R_H1L,0.0020584396552294493
Climbing,566,dist_B1R_B3L_roll_sum,0.0020112174097448587
Climbing,567,H2L_y_roll_sum,0.0020004117395728827
Climbing,568,centroid_x_roll_mean,0.001982863061130047
Climbing,569,dist_B2L_H1L_roll_sum,0.0019786038901656866
Climbing,570,dist_B2L_nose_roll_mean,0.0019500604830682278
Climbing,571,dist_B2L_H1R_roll_std,0.00194682483561337
Climbing,572,H1R_x_roll_sum,0.0019281613640487194
Climbing,573,dist_B2R_H1L_roll_sum,0.0018456861143931746
Climbing,574,tail_y_t-4,0.0017736501758918166
Climbing,575,S1_x_t-2,0.0017654356779530644
Climbing,576,B3L_y_t-4,0.0017539095133543015
Climbing,577,nose_x_t-2,0.0017019478837028146
Climbing,578,dist_B3L_H2R_roll_std,0.0016691492637619376
Climbing,579,dist_B3R_H2L_roll_mean,0.0016364132752642035
Climbing,580,B2L_x_roll_mean,0.0016351577360183
Climbing,581,H2R_y,0.0015962186735123396
Climbing,582,dist_H1R_S2_roll_sum,0.0015902071027085185
Climbing,583,H1R_y_roll_std,0.001589756109751761
Climbing,584,B2R_y_roll_mean,0.0015883465530350804
Climbing,585,dist_H1R_tail,0.0015828553587198257
Climbing,586,dist_H1R_S1_roll_sum,0.0015670295106247067
Climbing,587,H1L_x_t-5,0.001562857418321073
Climbing,588,tail_x_roll_mean,0.0015356590738520026
Climbing,589,H2L_x_t-4,0.0015267286216840148
Climbing,590,dist_B1L_B2R_roll_mean,0.0015264558605849743
Climbing,591,nose_velocity,0.0015039942227303982
Climbing,592,dist_S2_nose_roll_mean,0.00149723666254431
Climbing,593,dist_B3R_H2L_roll_sum,0.0014736064476892352
Climbing,594,B3L_y_roll_mean,0.0014718223828822374
Climbing,595,dist_H1L_S2_roll_mean,0.001429748605005443
Climbing,596,dist_H1R_S2_roll_mean,0.0014151858631521463
Climbing,597,orientation_angle_t-3,0.0014076018705964088
Climbing,598,dist_B3R_H1R,0.001384150586090982
Climbing,599,dist_B3R_nose,0.0013433671556413174
Climbing,600,H2R_velocity_roll_std,0.001310838619247079
Climbing,601,nose_y_t-3,0.0012736227363348007
Climbing,602,B3R_x_t-5,0.001266118953935802
Climbing,603,B1R_y_roll_sum,0.001263071084395051
Climbing,604,S1_x_roll_sum,0.0012554358690977097
Climbing,605,B1R_y_t-1,0.0012551078107208014
Climbing,606,dist_B3R_H1R_roll_mean,0.0012345004361122847
Climbing,607,S1_y_roll_mean,0.0012223724042996764
Climbing,608,B1R_y,0.0012207821710035205
Climbing,609,nose_y_roll_std,0.0011299565667286515
Climbing,610,B3L_y_t-3,0.0011276771547272801
Climbing,611,tail_velocity_roll_std,0.0011124210432171822
Climbing,612,dist_B3L_nose,0.001106219831854105
Climbing,613,dist_B1L_B3R,0.0010786682832986116
Climbing,614,H2R_x_t-5,0.0010367516661062837
Climbing,615,H1L_velocity_roll_mean,0.0010335937840864062
Climbing,616,S2_x_t-4,0.0010198052041232586
Climbing,617,B2R_x_t-1,0.000981799908913672
Climbing,618,dist_B2L_H1R,0.0009530751267448068
Climbing,619,H1L_y_roll_mean,0.0009520941530354321
Climbing,620,B3R_x_t-3,0.000929759000428021
Climbing,621,H1R_y_roll_mean,0.0009260913939215243
Climbing,622,dist_B3R_H2R,0.0009233562159352005
Climbing,623,dist_B3R_nose_roll_std,0.0008949811453931034
Climbing,624,H2L_y_roll_mean,0.0008611642988398671
Climbing,625,B1L_y_t-2,0.000849342264700681
Climbing,626,centroid_y_roll_sum,0.0008448204025626183
Climbing,627,centroid_x,0.0008439497905783355
Climbing,628,tail_y_t-1,0.0008261865586973727
Climbing,629,S1_y_roll_sum,0.0008107549510896206
Climbing,630,nose_x_t-5,0.0008092871285043657
Climbing,631,B2R_x_t-3,0.0007966485572978854
Climbing,632,B2R_velocity_roll_mean,0.0007570782909169793
Climbing,633,orientation_change_5,0.0006803367868997157
Climbing,634,H2L_y_t-3,0.0006787594174966216
Climbing,635,H1R_x_t-1,0.0006701984093524516
Climbing,636,H1R_y_t-2,0.0006701796664856374
Climbing,637,H1L_velocity_roll_sum,0.0006395262316800654
Climbing,638,B2L_x_t-5,0.0005866768769919872
Climbing,639,centroid_x_roll_sum,0.0005814915057271719
Climbing,640,H1R_y,0.0005794353201054037
Climbing,641,H1R_y_roll_sum,0.0005609714426100254
Climbing,642,S2_y_roll_mean,0.0005375719047151506
Climbing,643,nose_velocity_roll_sum,0.0005135296960361302
Climbing,644,B1R_y_roll_mean,0.00046449841465801
Climbing,645,H1L_x_t-3,0.0004047149559482932
Climbing,646,H2R_x_t-1,0.00032938391086645424
Climbing,647,global_body_angle_t-3,0.0002779332862701267
Climbing,648,dist_H2L_tail,0.00025499332696199417
Climbing,649,dist_H1L_tail_roll_mean,0.00025300783454440534
Climbing,650,B1R_x,0.00023947285080794245
Climbing,651,dist_B3L_H2R_roll_mean,0.00022152127348817885
Climbing,652,S2_x_t-2,0.00019175541820004582
Climbing,653,B3R_x_t-4,0.00017044899868778884
Climbing,654,B3R_y_roll_mean,6.636783655267209e-05
Climbing,655,dist_B3L_H1L_roll_mean,3.64932966476772e-05
Climbing,656,dist_B2L_nose_roll_sum,0.0
Climbing,657,dist_B2L_H2L_roll_sum,0.0
Climbing,658,dist_B2L_H2R_roll_sum,0.0
Climbing,659,dist_B2R_H1L,0.0
Climbing,660,dist_B2R_nose,0.0
Climbing,661,B2L_x_roll_sum,0.0
Climbing,662,B2L_y_roll_sum,0.0
Climbing,663,B2R_x_roll_mean,0.0
Climbing,664,dist_S1_tail_roll_sum,0.0
Climbing,665,dist_S1_nose_roll_sum,0.0
Climbing,666,dist_S2_tail_roll_sum,0.0
Climbing,667,dist_H2R_tail_roll_sum,0.0
Climbing,668,dist_H2L_tail_roll_sum,0.0
Climbing,669,dist_B1L_B3L_roll_sum,0.0
Climbing,670,dist_B2R_B3R_roll_sum,0.0
Climbing,671,dist_B1R_tail_roll_sum,0.0
Climbing,672,dist_B1R_S1_roll_sum,0.0
Climbing,673,tail_y_roll_sum,0.0
Climbing,674,nose_y_roll_sum,0.0
Climbing,675,S2_x_roll_sum,0.0
Climbing,676,dist_B1R_S2_roll_sum,0.0
Climbing,677,S2_y_t-3,0.0
Climbing,678,H2L_x_t-3,0.0
Climbing,679,B2R_y_t-3,0.0
Climbing,680,H1L_x_t-2,0.0
Climbing,681,B2R_velocity_roll_sum,0.0
Climbing,682,B3L_velocity_roll_sum,0.0
Climbing,683,dist_B2R_H2R_roll_sum,0.0
Climbing,684,B3R_y_roll_sum,0.0
Climbing,685,dist_B2R_B3L_roll_sum,0.0
Climbing,686,H1R_velocity_roll_sum,0.0
Climbing,687,H2L_velocity_roll_sum,0.0
Climbing,688,H2R_velocity_roll_sum,0.0
Climbing,689,B3R_velocity_roll_sum,0.0
Climbing,690,H1L_y_roll_sum,0.0
Climbing,691,H1R_x_roll_mean,0.0
Climbing,692,B3L_y_roll_sum,0.0
Climbing,693,B3R_x_roll_sum,0.0
Climbing,694,dist_B3R_S1_roll_sum,0.0
Climbing,695,dist_B3R_H1L_roll_sum,0.0
Climbing,696,dist_B3R_H1R_roll_sum,0.0
Climbing,697,dist_B3L_S2_roll_sum,0.0
Climbing,698,dist_B3L_nose_roll_sum,0.0
Climbing,699,dist_B3L_H2L_roll_sum,0.0
Climbing,700,nose_x_roll_sum,0.0
Climbing,701,H2R_y_roll_sum,0.0
Climbing,702,dist_B3R_H2R_roll_sum,0.0
Climbing,703,angular_velocity_roll_sum,0.0
Climbing,704,S1_velocity_roll_sum,0.0
Climbing,705,S2_velocity_roll_sum,0.0
Climbing,706,B3L_y_t-1,0.0
Climbing,707,dist_nose_tail,0.0
Climbing,708,dist_B1L_B1R_roll_sum,0.0
Climbing,709,centroid_velocity_roll_sum,0.0
Climbing,710,B1R_x_roll_sum,0.0
Climbing,711,B3L_x_roll_sum,0.0
Climbing,712,dist_B3L_H2R_roll_sum,0.0
Climbing,713,dist_B3L_H1L_roll_sum,0.0
Climbing,714,dist_B3L_H1R_roll_sum,0.0
Climbing,715,S2_y_roll_sum,0.0
Climbing,716,B1L_y_roll_sum,0.0
Climbing,717,dist_B2L_B3L_roll_sum,0.0
Climbing,718,B2R_x_roll_sum,0.0
Climbing,719,H1R_x,0.0
Freezing,1,global_body_angular_velocity,0.38197851181030273
Freezing,2,S2_velocity,0.3442194163799286
Freezing,3,angular_velocity,0.27845707535743713
Freezing,4,tail_velocity,0.25746777653694153
Freezing,5,tail_velocity_roll_mean,0.2507973313331604
Freezing,6,nose_velocity_roll_mean,0.24530915915966034
Freezing,7,H2L_velocity_roll_mean,0.2403351366519928
Freezing,8,H1L_velocity,0.14189603924751282
Freezing,9,dist_B2R_H2L_roll_std,0.14014264941215515
Freezing,10,nose_velocity,0.12798386812210083
Freezing,11,H2L_velocity,0.11327317357063293
Freezing,12,H2R_velocity,0.09876927733421326
Freezing,13,H2R_velocity_roll_mean,0.09876882284879684
Freezing,14,dist_B1R_H2L_roll_std,0.09299437701702118
Freezing,15,dist_B3L_S2_roll_std,0.08894392848014832
Freezing,16,B1R_velocity_roll_mean,0.08585838973522186
Freezing,17,dist_B1L_S2_roll_std,0.08337240666151047
Freezing,18,dist_B2L_H1L_roll_std,0.08192238956689835
Freezing,19,dist_S1_tail_roll_std,0.08137255907058716
Freezing,20,S2_velocity_roll_mean,0.07844332605600357
Freezing,21,B3L_velocity,0.06973487883806229
Freezing,22,dist_B1R_H2R_roll_std,0.06825482100248337
Freezing,23,dist_B2L_H2R_roll_std,0.06539405882358551
Freezing,24,B1R_velocity,0.06278868764638901
Freezing,25,dist_B1R_B3L_roll_std,0.06271566450595856
Freezing,26,dist_H1L_S2_roll_std,0.06112607941031456
Freezing,27,dist_B1R_S2_roll_std,0.060656990855932236
Freezing,28,dist_B1L_B2R_roll_std,0.059946078807115555
Freezing,29,B3L_velocity_roll_mean,0.057336870580911636
Freezing,30,dist_B3R_S2_roll_std,0.057178426533937454
Freezing,31,dist_H1L_H1R,0.05699921399354935
Freezing,32,dist_H2L_nose_roll_std,0.05353222042322159
Freezing,33,B2R_velocity,0.053035132586956024
Freezing,34,B3R_velocity_roll_mean,0.05008695274591446
Freezing,35,dist_B1R_B2L_roll_std,0.04929245263338089
Freezing,36,dist_B3R_S1_roll_std,0.04606010764837265
Freezing,37,dist_B3R_H1L_roll_std,0.04424120485782623
Freezing,38,dist_B2R_tail_roll_std,0.04338911175727844
Freezing,39,dist_B2R_S2_roll_std,0.04331895709037781
Freezing,40,dist_H1L_H2R_roll_mean,0.042730607092380524
Freezing,41,H2L_y_t-3,0.042341865599155426
Freezing,42,B3R_velocity,0.04204102233052254
Freezing,43,dist_B2L_B2R,0.04174401983618736
Freezing,44,dist_B1R_S1,0.041710011661052704
Freezing,45,dist_H1L_H2L,0.04148833081126213
Freezing,46,B3L_velocity_roll_std,0.041098702698946
Freezing,47,dist_B1L_B1R,0.04063029587268829
Freezing,48,dist_H2R_nose_roll_std,0.03952707350254059
Freezing,49,dist_B3L_H2L_roll_std,0.039501916617155075
Freezing,50,dist_B2R_S2_roll_sum,0.03847774490714073
Freezing,51,dist_H2L_S2_roll_mean,0.0384029895067215
Freezing,52,dist_B1L_H1L_roll_std,0.03771432861685753
Freezing,53,dist_B2L_B3R,0.037378158420324326
Freezing,54,dist_B2R_S1_roll_std,0.03654617443680763
Freezing,55,dist_B3L_H2R_roll_std,0.035844940692186356
Freezing,56,dist_B3L_H1R_roll_std,0.035338375717401505
Freezing,57,H1R_velocity_roll_std,0.03532570227980614
Freezing,58,angular_velocity_roll_std,0.03462008386850357
Freezing,59,dist_B1L_H1R_roll_sum,0.03413980454206467
Freezing,60,dist_B3L_tail,0.033478956669569016
Freezing,61,B1L_velocity_roll_mean,0.03344929590821266
Freezing,62,B2L_velocity_roll_mean,0.03321341425180435
Freezing,63,dist_B2R_S2,0.03311784937977791
Freezing,64,angular_velocity_t-1,0.03307196497917175
Freezing,65,B3R_velocity_roll_std,0.032510027289390564
Freezing,66,dist_B2L_B3L_roll_std,0.03202657774090767
Freezing,67,dist_H1L_tail_roll_std,0.03195634111762047
Freezing,68,dist_B1L_B1R_roll_std,0.031941451132297516
Freezing,69,centroid_velocity_roll_sum,0.03190741315484047
Freezing,70,global_body_angular_velocity_t-1,0.0314396396279335
Freezing,71,dist_B1R_nose_roll_std,0.03104313835501671
Freezing,72,dist_B1L_H2R,0.030971575528383255
Freezing,73,B1R_velocity_roll_std,0.03087501972913742
Freezing,74,H1R_velocity,0.030872417613863945
Freezing,75,S1_x_t-3,0.03055434860289097
Freezing,76,dist_H1R_H2L,0.03038426861166954
Freezing,77,dist_B2R_H2L,0.030022485181689262
Freezing,78,angular_velocity_t-5,0.02972419001162052
Freezing,79,dist_B3L_nose_roll_std,0.029560759663581848
Freezing,80,dist_H1R_nose_roll_std,0.029171597212553024
Freezing,81,dist_B1L_H2R_roll_std,0.028759295120835304
Freezing,82,dist_B2L_H2L_roll_std,0.02802092395722866
Freezing,83,global_body_angular_velocity_roll_std,0.027839258313179016
Freezing,84,dist_H2R_tail_roll_std,0.027657151222229004
Freezing,85,B2R_velocity_roll_mean,0.027502628043293953
Freezing,86,B1L_x_roll_std,0.02736513502895832
Freezing,87,dist_H1R_S1_roll_std,0.02711448259651661
Freezing,88,dist_B3R_H2R_roll_std,0.02668461762368679
Freezing,89,dist_B2R_H1R_roll_std,0.02660316415131092
Freezing,90,dist_H1L_H2L_roll_std,0.0264865905046463
Freezing,91,H2L_y_t-2,0.026286324486136436
Freezing,92,dist_B2L_tail_roll_std,0.026103204116225243
Freezing,93,B2L_y_roll_std,0.025938324630260468
Freezing,94,dist_B1R_B2L_roll_sum,0.025708146393299103
Freezing,95,dist_B2R_H1L_roll_std,0.025565290823578835
Freezing,96,dist_B1R_B2R_roll_std,0.025426847860217094
Freezing,97,dist_H1L_nose_roll_mean,0.025383567437529564
Freezing,98,dist_B1L_nose,0.02521890588104725
Freezing,99,dist_H2R_S2_roll_std,0.025218497961759567
Freezing,100,angular_velocity_t-2,0.025186074897646904
Freezing,101,dist_B3R_tail_roll_std,0.02469388023018837
Freezing,102,dist_B3L_tail_roll_std,0.0244609322398901
Freezing,103,global_body_angular_velocity_t-5,0.02426290698349476
Freezing,104,B1L_velocity,0.0232942383736372
Freezing,105,H2R_x_roll_std,0.023079590871930122
Freezing,106,dist_H1R_S1,0.022851377725601196
Freezing,107,dist_B1L_B1R_roll_sum,0.022628195583820343
Freezing,108,dist_B3L_H1L_roll_std,0.02258455380797386
Freezing,109,dist_H1R_H2L_roll_mean,0.021896744146943092
Freezing,110,dist_H2L_S1,0.02165396325290203
Freezing,111,B2L_velocity,0.021394427865743637
Freezing,112,dist_B2L_S2_roll_std,0.021365895867347717
Freezing,113,H1L_velocity_roll_mean,0.02122564986348152
Freezing,114,dist_B1L_H2L_roll_mean,0.021163534373044968
Freezing,115,dist_B2R_H2R_roll_std,0.021095434203743935
Freezing,116,dist_B1R_H2R,0.02104654721915722
Freezing,117,dist_B1L_B3L_roll_std,0.02067548595368862
Freezing,118,dist_B1L_S1,0.020622283220291138
Freezing,119,dist_B3R_S1,0.02058778889477253
Freezing,120,dist_B2L_tail,0.02041628398001194
Freezing,121,H1L_y_roll_mean,0.0203112605959177
Freezing,122,dist_B3R_S2,0.02005060203373432
Freezing,123,nose_y_roll_std,0.019803335890173912
Freezing,124,dist_B2L_B2R_roll_sum,0.019403034821152687
Freezing,125,nose_velocity_roll_std,0.019279567524790764
Freezing,126,H1L_y_roll_std,0.01910076104104519
Freezing,127,H1L_x_roll_std,0.019001562148332596
Freezing,128,dist_H2R_nose,0.018990280106663704
Freezing,129,dist_B1L_B2L,0.018847525119781494
Freezing,130,dist_H2L_tail,0.018781399354338646
Freezing,131,dist_B2L_nose_roll_std,0.018668904900550842
Freezing,132,dist_B3L_S1_roll_std,0.018617451190948486
Freezing,133,dist_B1L_S1_roll_std,0.018493201583623886
Freezing,134,dist_H2L_H2R_roll_std,0.01810450479388237
Freezing,135,dist_H2L_nose_roll_sum,0.01807353086769581
Freezing,136,dist_S2_tail_roll_std,0.018050430342555046
Freezing,137,dist_B2L_B2R_roll_std,0.017889080569148064
Freezing,138,dist_B2R_tail,0.01775597780942917
Freezing,139,centroid_velocity_roll_std,0.017728541046380997
Freezing,140,dist_B1L_S1_roll_mean,0.01764453761279583
Freezing,141,H1L_x_t-1,0.017548177391290665
Freezing,142,S2_y_roll_std,0.01743832603096962
Freezing,143,S2_x,0.017132343724370003
Freezing,144,dist_B1L_H2L,0.017074674367904663
Freezing,145,dist_B1R_B3R_roll_std,0.017033636569976807
Freezing,146,S1_x,0.01701732724905014
Freezing,147,dist_H1R_H2R,0.016754839569330215
Freezing,148,dist_B1R_S1_roll_sum,0.016663098707795143
Freezing,149,H1L_y_t-5,0.016379456967115402
Freezing,150,dist_B2R_tail_roll_mean,0.016372818499803543
Freezing,151,dist_B1R_H1L_roll_std,0.016280341893434525
Freezing,152,dist_B2L_B3R_roll_std,0.016181612387299538
Freezing,153,orientation_change_5,0.016144340857863426
Freezing,154,centroid_x_roll_mean,0.01607000268995762
Freezing,155,S1_y_t-5,0.01605730503797531
Freezing,156,dist_H1R_S2_roll_mean,0.016047362238168716
Freezing,157,H1L_velocity_roll_std,0.01602645218372345
Freezing,158,S1_y_t-2,0.01601109839975834
Freezing,159,dist_B2L_H1R_roll_std,0.015966948121786118
Freezing,160,dist_B3L_B3R_roll_sum,0.015850787982344627
Freezing,161,dist_H2L_S2_roll_std,0.015767836943268776
Freezing,162,S1_x_t-1,0.01574680209159851
Freezing,163,S1_y_t-1,0.015744298696517944
Freezing,164,dist_B2L_B3R_roll_sum,0.015716107562184334
Freezing,165,dist_B1L_H1R_roll_std,0.01558119896799326
Freezing,166,tail_x_t-4,0.015556663274765015
Freezing,167,dist_S1_S2_roll_mean,0.015547442249953747
Freezing,168,dist_B2R_B3R_roll_std,0.015458098612725735
Freezing,169,dist_B3R_nose_roll_std,0.015401533804833889
Freezing,170,dist_B3L_H1R,0.01514106709510088
Freezing,171,dist_B1L_B2L_roll_std,0.015041754581034184
Freezing,172,dist_H1L_H2R,0.014767913147807121
Freezing,173,dist_B2R_B3L,0.014712599106132984
Freezing,174,dist_B2L_S2,0.014672430232167244
Freezing,175,dist_B1R_nose,0.014652825891971588
Freezing,176,H1L_y_t-2,0.01456308551132679
Freezing,177,dist_B2R_S1,0.014501678757369518
Freezing,178,dist_H2R_S1_roll_std,0.014314860105514526
Freezing,179,H1L_y_t-3,0.014288385398685932
Freezing,180,angular_velocity_t-4,0.014207329601049423
Freezing,181,angular_velocity_t-3,0.014156974852085114
