behavior,rank,parameter,parameter_label,mean_absolute_shap,mean_shap,sd_shap,sem_shap,minimum_shap,maximum_shap,n_frames,plotted_top_10
Groom,267,orientation_angle_t-3,Orientation angle (lag 3),0.002776102162897587,-0.0010355057893320918,0.016168061643838882,0.00031478973409893246,-0.002034851349890232,0.3811851739883423,2638,False
Groom,268,orientation_angle_t-4,Orientation angle (lag 4),0.0027702422812581062,-0.000587818562053144,0.03471539169549942,0.0006759034670758365,-0.0017391953151673079,1.2439839839935303,2638,False
Groom,269,dist_B3L_nose_roll_std,SD distance Left body 3 - Nose,0.0027495708782225847,0.0005456883809529245,0.003930405713617802,7.652440946513514e-05,-0.014356620609760284,0.033190567046403885,2638,False
Groom,270,nose_y_t-1,Nose y (lag 1),0.0027290235739201307,-0.0008460809476673603,0.003408678574487567,6.636646035429737e-05,-0.015080368146300316,0.01310024969279766,2638,False
Groom,271,dist_B1R_H1R_roll_std,SD distance Right body 1 - Right head 1,0.0026735649444162846,-0.000752115563955158,0.0046650744043290615,9.082829863220399e-05,-0.07250387966632843,0.02843320369720459,2638,False
Groom,272,dist_B2R_S1,Distance Right body 2 - Center body,0.0026618423871695995,-0.001166122150607407,0.0063112047500908375,0.00012287820945326995,-0.0673859566450119,0.05251727253198624,2638,False
Groom,273,B3L_velocity_roll_mean,Mean left body 3 velocity,0.0026300661265850067,-0.002415349241346121,0.0029035797342658043,5.653226172803982e-05,-0.0385962650179863,0.060102082788944244,2638,False
Groom,274,dist_B3R_H1R,Distance Right body 3 - Right head 1,0.002628255868330598,0.0014300728216767311,0.004063328728079796,7.911240061088047e-05,-0.03075627237558365,0.0771951973438263,2638,False
Groom,275,dist_B2L_S1,Distance Left body 2 - Center body,0.0025890362448990345,-0.0006909777293913066,0.0061244177632033825,0.00011924149484698632,-0.10738197714090347,0.018807001411914825,2638,False
Groom,276,dist_S1_nose,Distance Center body - Nose,0.0025398186407983303,-0.0007477662875317037,0.004838560242205858,9.420604186316068e-05,-0.05482202768325806,0.012429528869688511,2638,False
Groom,277,dist_S1_tail_roll_mean,Mean distance Center body - Tail,0.002535023493692279,-0.0016362298047170043,0.0048421164974570274,9.427528161926528e-05,-0.08819612115621567,0.04770752787590027,2638,False
Groom,278,B3L_y,Left body 3 y,0.002524810377508402,-0.0005841048550792038,0.00408762414008379,7.958542863693799e-05,-0.021621311083436012,0.022092122584581375,2638,False
Groom,279,dist_B3L_H2L_roll_std,SD distance Left body 3 - Left head 2,0.0025137613993138075,0.00013156533532310277,0.003923765849322081,7.639513230364562e-05,-0.028991952538490295,0.01402397733181715,2638,False
Groom,280,dist_H1L_H1R_roll_std,SD distance Left head 1 - Right head 1,0.0024758910294622183,2.4213641154346988e-05,0.005919231101870537,0.00011524654134022334,-0.04924555867910385,0.0278316680341959,2638,False
Groom,281,dist_B3R_H2R,Distance Right body 3 - Right head 2,0.00246898690238595,-0.0010825312929227948,0.005334871355444193,0.00010386914476369768,-0.12905429303646088,0.08292154967784882,2638,False
Groom,282,B2R_y_t-4,Right body 2 y (lag 4),0.002393231261521578,-0.0004441749770194292,0.022824835032224655,0.0004443961130853292,-0.0014814543537795544,0.5888494849205017,2638,False
Groom,283,dist_B3L_B3R_roll_mean,Mean distance Left body 3 - Right body 3,0.002386876381933689,-0.0019517982145771384,0.0036636991426348686,7.13316725488859e-05,-0.017486684024333954,0.03502828627824783,2638,False
Groom,284,B3R_y_t-3,Right body 3 y (lag 3),0.0023739198222756386,-0.00017574994126334786,0.00360768917016685,7.024116678953813e-05,-0.017504176124930382,0.026710832491517067,2638,False
Groom,285,dist_B1R_nose_roll_std,SD distance Right body 1 - Nose,0.0023499319795519114,-0.00025346825714223087,0.004782244563102722,9.310958404150013e-05,-0.07521332055330276,0.0501227043569088,2638,False
Groom,286,dist_B1R_B2L_roll_sum,Summed distance Right body 1 - Left body 2,0.0023433601018041372,-0.00047861915663816035,0.0032062330283224583,6.242487594853082e-05,-0.027765102684497833,0.01867547258734703,2638,False
Groom,287,dist_H1R_S2,Distance Right head 1 - Center body,0.002324190456420183,-0.001237788936123252,0.003419394139200449,6.657509079132775e-05,-0.021979305893182755,0.018024614080786705,2638,False
Groom,288,B1L_velocity,Left body 1 velocity,0.0023205908946692944,0.00011158414417877793,0.006253008730709553,0.00012174514168854925,-0.23838472366333008,0.04352186247706413,2638,False
Groom,289,H2R_y_roll_std,SD right head 2 y,0.0022863908670842648,0.0004601207037921995,0.004622755106538534,9.00043482544659e-05,-0.0826435461640358,0.030687324702739716,2638,False
Groom,290,B3R_x_t-5,Right body 3 x (lag 5),0.002281907945871353,-0.0003939723828807473,0.005034875124692917,9.802826316705541e-05,-0.03944343701004982,0.07570506632328033,2638,False
Groom,291,tail_velocity,Tail velocity,0.0022531801369041204,0.00016159539518412203,0.010036753490567207,0.0001954140843912574,-0.09147971868515015,0.22020283341407776,2638,False
Groom,292,dist_B1L_H1R,Distance Left body 1 - Right head 1,0.002209080383181572,-0.0010419897735118866,0.004047858063131571,7.881118908579692e-05,-0.06608490645885468,0.03537362068891525,2638,False
Groom,293,B2L_x_t-4,Left body 2 x (lag 4),0.0021744107361882925,-0.0012127251829952002,0.007115859538316727,0.0001385447174371496,-0.15394693613052368,0.033361174166202545,2638,False
Groom,294,dist_B1L_H2L_roll_std,SD distance Left body 1 - Left head 2,0.0021407543681561947,-1.8024547898676246e-05,0.0039370679296553135,7.665412181168333e-05,-0.02532331645488739,0.030946185812354088,2638,False
Groom,295,nose_y_t-3,Nose y (lag 3),0.0021185781806707382,-0.0005982274888083339,0.0029400289058685303,5.724192162974614e-05,-0.026962697505950928,0.009955017827451229,2638,False
Groom,296,global_body_angle_t-3,Global body angle (lag 3),0.002083112020045519,-0.001064238022081554,0.005918013397604227,0.00011522283282088151,-0.06687523424625397,0.12392266094684601,2638,False
Groom,297,dist_B1R_H2R_roll_std,SD distance Right body 1 - Right head 2,0.0020810363348573446,0.00010756009578472003,0.006462770514190197,0.0001258291721370076,-0.0796908587217331,0.09681564569473267,2638,False
Groom,298,dist_H1L_S1,Distance Left head 1 - Center body,0.002044942229986191,-0.0005239075399003923,0.0038776530418545008,7.549732286173233e-05,-0.058134883642196655,0.018744099885225296,2638,False
Groom,299,dist_B1L_H1R_roll_mean,Mean distance Left body 1 - Right head 1,0.0019371806411072612,-0.0010129120200872421,0.003244737396016717,6.317455020974581e-05,-0.035916104912757874,0.01325210276991129,2638,False
Groom,300,B1L_x_t-5,Left body 1 x (lag 5),0.0019319286802783608,0.00016683813009876758,0.002853154670447111,5.5550493302048144e-05,-0.02068590372800827,0.03125574067234993,2638,False
Groom,301,dist_B2L_S1_roll_mean,Mean distance Left body 2 - Center body,0.0019212162587791681,-0.0010972714517265558,0.0034078515600413084,6.635035850712679e-05,-0.034258969128131866,0.05410345643758774,2638,False
Groom,302,dist_B1R_H1L_roll_std,SD distance Right body 1 - Left head 1,0.0019021034240722656,-9.871483780443668e-05,0.006538906134665012,0.0001273115212430835,-0.12256743758916855,0.047258634120225906,2638,False
Groom,303,B2R_y_t-5,Right body 2 y (lag 5),0.0018987071234732866,-0.0007186852162703872,0.010464414954185486,0.00020374058891494957,-0.21369528770446777,0.18998971581459045,2638,False
Groom,304,dist_B2R_tail,Distance Right body 2 - Tail,0.0018836715025827289,-0.0011270574759691954,0.0066130799241364,0.00012875567379390618,-0.1431150883436203,0.0706300213932991,2638,False
Groom,305,S2_velocity,Center body velocity,0.0018623728537932038,-0.0010351729579269886,0.0028486314695328474,5.5462427258978616e-05,-0.04773309454321861,0.01688951626420021,2638,False
Groom,306,dist_B1R_nose_roll_mean,Mean distance Right body 1 - Nose,0.001839395030401647,7.877847565396223e-06,0.008509399369359016,0.00016567672883922372,-0.16153062880039215,0.12613384425640106,2638,False
Groom,307,global_body_angular_velocity_t-1,Global body angular velocity (lag 1),0.0018381483387202024,-0.0009147249511443079,0.004867624491453171,9.477191843475534e-05,-0.0142450463026762,0.06678158044815063,2638,False
Groom,308,dist_H2L_H2R_roll_std,SD distance Left head 2 - Right head 2,0.0018149111419916153,-0.0006223172531463206,0.004301761742681265,8.37546556269853e-05,-0.12081095576286316,0.03939783573150635,2638,False
Groom,309,H1R_y_t-2,Right head 1 y (lag 2),0.001808379776775837,-0.0007217252859845757,0.004096386022865772,7.975602117993446e-05,-0.051462069153785706,0.10480931401252747,2638,False
Groom,310,dist_B2L_B3R,Distance Left body 2 - Right body 3,0.0017970313783735037,-1.758609687385615e-05,0.013057302683591843,0.0002542237239294208,-0.37248408794403076,0.031111788004636765,2638,False
Groom,311,dist_B2R_tail_roll_mean,Mean distance Right body 2 - Tail,0.0017722974298521876,0.0005806998815387487,0.009039590135216713,0.0001759994634924314,-0.2764645218849182,0.060465630143880844,2638,False
Groom,312,dist_B1L_S1_roll_std,SD distance Left body 1 - Center body,0.001761609222739935,-0.0005018742522224784,0.006535712163895369,0.0001272493351114714,-0.06627607345581055,0.009268976747989655,2638,False
Groom,313,H1L_x,Left head 1 x,0.0017218439606949687,-0.00040617663762532175,0.0035328129306435585,6.878333764161137e-05,-0.0790693536400795,0.009336919523775578,2638,False
Groom,314,B2L_x_roll_mean,Mean left body 2 x,0.0017001578817144036,-0.0005133734666742384,0.006036366801708937,0.00011752715583922072,-0.1514098346233368,0.11476488411426544,2638,False
Groom,315,global_body_angle,Global body angle,0.0016568155260756612,-0.0012917973799631,0.011510834097862244,0.00022411421262138586,-0.2461145520210266,0.2731610834598541,2638,False
Groom,316,dist_H1L_H2L_roll_mean,Mean distance Left head 1 - Left head 2,0.0015747222350910306,-0.0012211445719003677,0.0038405421655625105,7.477477966901846e-05,-0.01648285612463951,0.07311315089464188,2638,False
Groom,317,centroid_velocity,Centroid velocity,0.0015591398114338517,-0.0005455966456793249,0.002789905061945319,5.4319032915470025e-05,-0.04036974534392357,0.034752748906612396,2638,False
Groom,318,dist_B1L_B2L_roll_std,SD distance Left body 1 - Left body 2,0.001546537852846086,-0.0005661082686856389,0.0033662603236734867,6.554058337603917e-05,-0.0498272106051445,0.028056612238287926,2638,False
Groom,319,H1R_x,Right head 1 x,0.001543656224384904,-0.00048705621156841516,0.002343233674764633,4.562240803256142e-05,-0.03384476527571678,0.010368437506258488,2638,False
Groom,320,dist_H1R_H2R,Distance Right head 1 - Right head 2,0.0015418719267472625,6.326351285679266e-05,0.0030765272676944733,5.989952425216701e-05,-0.044162023812532425,0.01987047865986824,2638,False
Groom,321,dist_B2R_S2,Distance Right body 2 - Center body,0.001537039177492261,-0.0008206029306165874,0.004545209463685751,8.84945462242726e-05,-0.04410091042518616,0.0605766624212265,2638,False
Groom,322,dist_S1_nose_roll_std,SD distance Center body - Nose,0.0015265713445842266,-0.0007917440962046385,0.004710725974291563,9.171712784910464e-05,-0.09334754943847656,0.016259465366601944,2638,False
Groom,323,tail_y_t-4,Tail y (lag 4),0.0015153022250160575,-0.000369500950910151,0.0024960176087915897,4.8597088301996305e-05,-0.012353548780083656,0.012365038506686687,2638,False
Groom,324,dist_B2R_B3R_roll_mean,Mean distance Right body 2 - Right body 3,0.0014636727282777429,-0.0009731596801429987,0.0023461550008505583,4.567928581309333e-05,-0.02994612604379654,0.015406763181090355,2638,False
Groom,325,S2_x,Center body x,0.0014583149459213018,-8.805091783870012e-05,0.004360916092991829,8.490638195109624e-05,-0.05908289924263954,0.008089317940175533,2638,False
Groom,326,B2L_y_t-4,Left body 2 y (lag 4),0.0014490883331745863,-0.0006179510382935405,0.004352099262177944,8.473471957816388e-05,-0.04056081920862198,0.10607010126113892,2638,False
Groom,327,dist_H1L_H2R_roll_mean,Mean distance Left head 1 - Right head 2,0.0014321306953206658,-0.00023691647220402956,0.007400257047265768,0.0001440818942609764,-0.1865798830986023,0.033638808876276016,2638,False
Groom,328,global_body_angular_velocity_t-3,Global body angular velocity (lag 3),0.0014272939879447222,9.954280540114269e-05,0.0069532752968370914,0.00013537922665220114,-0.0248996764421463,0.15901437401771545,2638,False
Groom,329,dist_B2R_H2L,Distance Right body 2 - Left head 2,0.0014123435830697417,-0.0007822299376130104,0.006605647504329681,0.00012861096569554486,-0.16764149069786072,0.061742302030324936,2638,False
Groom,330,dist_B2L_S1_roll_std,SD distance Left body 2 - Center body,0.0013901422498747706,0.00047012866707518697,0.004030274227261543,7.846883443995882e-05,-0.006410307250916958,0.07384509593248367,2638,False
Groom,331,dist_B1R_S2_roll_std,SD distance Right body 1 - Center body,0.0013657865347340703,0.00036320005892775953,0.008202559314668179,0.00015970259901743161,-0.031428493559360504,0.2776188850402832,2638,False
Groom,332,dist_B3R_nose,Distance Right body 3 - Nose,0.0013516393955796957,-0.0001829740358516574,0.006361379288136959,0.00012385510018006243,-0.0022906544618308544,0.19727739691734314,2638,False
Groom,333,dist_B2L_B3R_roll_mean,Mean distance Left body 2 - Right body 3,0.001341837691143155,0.0004890362033620477,0.0038017225451767445,7.401896748520523e-05,-0.06676291674375534,0.03838328644633293,2638,False
Groom,334,dist_H1L_S1_roll_std,SD distance Left head 1 - Center body,0.0013245156733319163,0.00010836519504664466,0.0038299746811389923,7.456903233300174e-05,-0.048238687217235565,0.06950455158948898,2638,False
Groom,335,dist_B1R_S2,Distance Right body 1 - Center body,0.001281464472413063,-0.000749395985621959,0.005615653935819864,0.00010933593947064087,-0.041874825954437256,0.08027235418558121,2638,False
Groom,336,dist_S2_nose_roll_std,SD distance Center body - Nose,0.001258751144632697,2.0891573058179347e-06,0.009670151397585869,0.00018827639665157194,-0.19953511655330658,0.04871777445077896,2638,False
Groom,337,global_body_angular_velocity_roll_mean,Mean global body angular velocity,0.001231762464158237,-0.0008569338824599981,0.0025705895386636257,5.004899258667645e-05,-0.038625866174697876,0.008369103074073792,2638,False
Groom,338,dist_B1R_B3L_roll_mean,Mean distance Right body 1 - Left body 3,0.0011650760425254703,-0.0007464229129254818,0.002675129333510995,5.208436670558331e-05,-0.04957457631826401,0.018426094204187393,2638,False
Groom,339,dist_B2L_H1L,Distance Left body 2 - Left head 1,0.0011541490675881505,-0.000645166845060885,0.0022858118172734976,4.4504413083674674e-05,-0.02444244921207428,0.013599758967757225,2638,False
Groom,340,dist_B3R_S2,Distance Right body 3 - Center body,0.0011489250464364886,-0.00046362538705579937,0.0040341210551559925,7.854373160182605e-05,-0.16103224456310272,0.07699991762638092,2638,False
Groom,341,nose_y_roll_std,SD nose y,0.0011476814979687333,-0.00010707583714975044,0.003222170751541853,6.273518102806937e-05,-0.023263579234480858,0.023086125031113625,2638,False
Groom,342,dist_H1R_H2L_roll_std,SD distance Right head 1 - Left head 2,0.0011451516766101122,-0.0005753442528657615,0.004940964747220278,9.6199842209432e-05,-0.019457360729575157,0.2294722944498062,2638,False
Groom,343,S1_y_roll_mean,Mean center body y,0.0011436428176239133,-0.00045618240255862474,0.004366128705441952,8.500787073331895e-05,-0.18074774742126465,0.02706388384103775,2638,False
Groom,344,B1L_x_roll_mean,Mean left body 1 x,0.0011055124923586845,-0.0004530300502665341,0.0017602844163775444,3.427247344650856e-05,-0.049708619713783264,0.01321475300937891,2638,False
Groom,345,dist_H1L_tail_roll_std,SD distance Left head 1 - Tail,0.0010934427846223116,0.00019148077990394086,0.007127422373741865,0.00013876984410780998,-0.0005652722902595997,0.21919368207454681,2638,False
Groom,346,dist_B1L_H2R_roll_mean,Mean distance Left body 1 - Right head 2,0.0010681063868105412,-0.0006313564372248948,0.0026465097907930613,5.1527148503385e-05,-0.07500899583101273,0.0343744158744812,2638,False
Groom,347,B3R_y_roll_std,SD right body 3 y,0.0010575895430520177,-0.0008807833073660731,0.003454792546108365,6.726429246209915e-05,-0.05468583479523659,0.04876648634672165,2638,False
Groom,348,dist_B1L_nose_roll_std,SD distance Left body 1 - Nose,0.0010427450761198997,-0.0005140069406479597,0.003224242478609085,6.277551724319434e-05,-0.022943269461393356,0.05906333401799202,2638,False
